frame_count,timestamp,start_seconds,drone_latitude,drone_longitude,drone_x_m,drone_y_m,rel_alt_m,heading_deg,heading_source,camera_angle_deg,camera_angle_source,ground_distance_m,ground_x_m,ground_y_m,ground_latitude,ground_longitude
5511,2024-06-19 11:18:26.276,183.831,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5512,2024-06-19 11:18:26.310,183.865,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5513,2024-06-19 11:18:26.343,183.898,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5514,2024-06-19 11:18:26.376,183.931,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5515,2024-06-19 11:18:26.410,183.965,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5516,2024-06-19 11:18:26.443,183.998,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5517,2024-06-19 11:18:26.477,184.031,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5518,2024-06-19 11:18:26.510,184.065,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5519,2024-06-19 11:18:26.543,184.098,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5520,2024-06-19 11:18:26.576,184.131,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5521,2024-06-19 11:18:26.610,184.165,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5522,2024-06-19 11:18:26.643,184.198,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5523,2024-06-19 11:18:26.677,184.232,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5524,2024-06-19 11:18:26.710,184.265,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5525,2024-06-19 11:18:26.743,184.298,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5526,2024-06-19 11:18:26.777,184.332,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5527,2024-06-19 11:18:26.810,184.365,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5528,2024-06-19 11:18:26.843,184.398,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5529,2024-06-19 11:18:26.877,184.432,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5530,2024-06-19 11:18:26.910,184.465,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5531,2024-06-19 11:18:26.944,184.498,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5532,2024-06-19 11:18:26.977,184.532,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5533,2024-06-19 11:18:27.010,184.565,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5534,2024-06-19 11:18:27.043,184.599,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5535,2024-06-19 11:18:27.077,184.632,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5536,2024-06-19 11:18:27.110,184.665,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5537,2024-06-19 11:18:27.144,184.699,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5538,2024-06-19 11:18:27.177,184.732,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5539,2024-06-19 11:18:27.210,184.765,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5540,2024-06-19 11:18:27.248,184.799,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5541,2024-06-19 11:18:27.277,184.832,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5542,2024-06-19 11:18:27.311,184.865,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5543,2024-06-19 11:18:27.344,184.899,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5544,2024-06-19 11:18:27.377,184.932,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5545,2024-06-19 11:18:27.410,184.966,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5546,2024-06-19 11:18:27.444,184.999,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5547,2024-06-19 11:18:27.477,185.032,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5548,2024-06-19 11:18:27.511,185.066,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5549,2024-06-19 11:18:27.544,185.099,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5550,2024-06-19 11:18:27.577,185.132,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5551,2024-06-19 11:18:27.611,185.166,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5552,2024-06-19 11:18:27.644,185.199,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5553,2024-06-19 11:18:27.678,185.232,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5554,2024-06-19 11:18:27.711,185.266,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5555,2024-06-19 11:18:27.744,185.299,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5556,2024-06-19 11:18:27.778,185.333,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5557,2024-06-19 11:18:27.811,185.366,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5558,2024-06-19 11:18:27.844,185.399,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5559,2024-06-19 11:18:27.878,185.433,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5560,2024-06-19 11:18:27.911,185.466,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5561,2024-06-19 11:18:27.944,185.499,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5562,2024-06-19 11:18:27.978,185.533,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5563,2024-06-19 11:18:28.011,185.566,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5564,2024-06-19 11:18:28.045,185.599,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5565,2024-06-19 11:18:28.078,185.633,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5566,2024-06-19 11:18:28.111,185.666,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5567,2024-06-19 11:18:28.144,185.7,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5568,2024-06-19 11:18:28.178,185.733,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5569,2024-06-19 11:18:28.211,185.766,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5570,2024-06-19 11:18:28.245,185.8,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5571,2024-06-19 11:18:28.278,185.833,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5572,2024-06-19 11:18:28.311,185.866,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5573,2024-06-19 11:18:28.345,185.9,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5574,2024-06-19 11:18:28.378,185.933,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5575,2024-06-19 11:18:28.411,185.966,32.102515,35.209727,433.1093710262042,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.50005754642024,-121.2931197394101,32.10227440536679,35.21038863524125
5576,2024-06-19 11:18:28.445,186.0,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5577,2024-06-19 11:18:28.478,186.033,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5578,2024-06-19 11:18:28.512,186.067,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5579,2024-06-19 11:18:28.545,186.1,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5580,2024-06-19 11:18:28.578,186.133,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5581,2024-06-19 11:18:28.612,186.167,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5582,2024-06-19 11:18:28.645,186.2,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5583,2024-06-19 11:18:28.678,186.233,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5584,2024-06-19 11:18:28.712,186.267,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5585,2024-06-19 11:18:28.745,186.3,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5586,2024-06-19 11:18:28.778,186.333,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5587,2024-06-19 11:18:28.812,186.367,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5588,2024-06-19 11:18:28.845,186.4,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5589,2024-06-19 11:18:28.879,186.433,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5590,2024-06-19 11:18:28.912,186.467,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5591,2024-06-19 11:18:28.945,186.5,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5592,2024-06-19 11:18:28.979,186.534,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5593,2024-06-19 11:18:29.012,186.567,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5594,2024-06-19 11:18:29.045,186.6,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5595,2024-06-19 11:18:29.079,186.634,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5596,2024-06-19 11:18:29.112,186.667,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5597,2024-06-19 11:18:29.145,186.7,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5598,2024-06-19 11:18:29.179,186.734,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5599,2024-06-19 11:18:29.212,186.767,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5600,2024-06-19 11:18:29.245,186.8,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5601,2024-06-19 11:18:29.280,186.834,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5602,2024-06-19 11:18:29.312,186.867,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5603,2024-06-19 11:18:29.346,186.901,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5604,2024-06-19 11:18:29.379,186.934,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5605,2024-06-19 11:18:29.412,186.967,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5606,2024-06-19 11:18:29.445,187.001,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5607,2024-06-19 11:18:29.479,187.034,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5608,2024-06-19 11:18:29.512,187.067,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5609,2024-06-19 11:18:29.546,187.101,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5610,2024-06-19 11:18:29.579,187.134,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5611,2024-06-19 11:18:29.612,187.167,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5612,2024-06-19 11:18:29.646,187.201,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5613,2024-06-19 11:18:29.680,187.234,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5614,2024-06-19 11:18:29.713,187.268,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5615,2024-06-19 11:18:29.746,187.301,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5616,2024-06-19 11:18:29.779,187.334,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5617,2024-06-19 11:18:29.813,187.368,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5618,2024-06-19 11:18:29.846,187.401,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5619,2024-06-19 11:18:29.880,187.434,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5620,2024-06-19 11:18:29.914,187.468,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5621,2024-06-19 11:18:29.946,187.501,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5622,2024-06-19 11:18:29.979,187.534,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5623,2024-06-19 11:18:30.013,187.568,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5624,2024-06-19 11:18:30.046,187.601,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5625,2024-06-19 11:18:30.080,187.635,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5626,2024-06-19 11:18:30.113,187.668,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5627,2024-06-19 11:18:30.146,187.701,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5628,2024-06-19 11:18:30.180,187.735,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5629,2024-06-19 11:18:30.213,187.768,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5630,2024-06-19 11:18:30.246,187.801,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
5631,2024-06-19 11:18:30.280,187.835,32.102515,35.209726,433.01507331882704,-94.51024768400626,117.6,113.23272362576483,trajectory,60.0,fixed,67.8963916567,495.40575983904307,-121.2931197394101,32.10227440536679,35.210387635241254
