subtitle_index,start_time,end_time,start_seconds,end_seconds,frame_count,diff_time_ms,timestamp,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,rel_alt,abs_alt,ct
16872,"00:09:22,871","00:09:22,905",562.871,562.905,16872,34,2024-06-19 11:10:54.071,200.0,1/4000.0,170.0,0.0,default,240.0,32.104859,35.207439,120.0,805.041,4951.0
16873,"00:09:22,905","00:09:22,938",562.905,562.938,16873,33,2024-06-19 11:10:54.104,200.0,1/4000.0,170.0,0.0,default,240.0,32.104859,35.207439,120.0,805.041,4948.0
16874,"00:09:22,938","00:09:22,971",562.938,562.971,16874,33,2024-06-19 11:10:54.137,200.0,1/4000.0,170.0,0.0,default,240.0,32.104865,35.207445,120.0,805.041,4948.0
16875,"00:09:22,971","00:09:23,005",562.971,563.005,16875,34,2024-06-19 11:10:54.171,200.0,1/4000.0,170.0,0.0,default,240.0,32.104865,35.207445,120.0,805.041,4944.0
16876,"00:09:23,005","00:09:23,038",563.005,563.038,16876,33,2024-06-19 11:10:54.205,200.0,1/4000.0,170.0,0.0,default,240.0,32.104865,35.207445,120.0,805.041,4944.0
16877,"00:09:23,038","00:09:23,072",563.038,563.072,16877,34,2024-06-19 11:10:54.237,200.0,1/4000.0,170.0,0.0,default,240.0,32.104872,35.207452,120.0,805.041,4942.0
16878,"00:09:23,072","00:09:23,105",563.072,563.105,16878,33,2024-06-19 11:10:54.271,200.0,1/4000.0,170.0,0.0,default,240.0,32.104872,35.207452,120.0,805.041,4942.0
16879,"00:09:23,105","00:09:23,138",563.105,563.138,16879,33,2024-06-19 11:10:54.304,200.0,1/4000.0,170.0,0.0,default,240.0,32.104872,35.207452,120.0,805.041,4939.0
16880,"00:09:23,138","00:09:23,172",563.138,563.172,16880,34,2024-06-19 11:10:54.337,200.0,1/4000.0,170.0,0.0,default,240.0,32.104878,35.207459,120.0,805.041,4939.0
16881,"00:09:23,172","00:09:23,205",563.172,563.205,16881,33,2024-06-19 11:10:54.371,200.0,1/4000.0,170.0,0.0,default,240.0,32.104878,35.207459,120.0,805.041,4936.0
16882,"00:09:23,205","00:09:23,238",563.205,563.238,16882,33,2024-06-19 11:10:54.404,200.0,1/4000.0,170.0,0.0,default,240.0,32.104878,35.207459,120.0,805.041,4936.0
16883,"00:09:23,238","00:09:23,272",563.238,563.272,16883,34,2024-06-19 11:10:54.437,200.0,1/4000.0,170.0,0.0,default,240.0,32.104885,35.207466,120.0,805.041,4932.0
16884,"00:09:23,272","00:09:23,305",563.272,563.305,16884,33,2024-06-19 11:10:54.471,200.0,1/4000.0,170.0,0.0,default,240.0,32.104885,35.207466,120.0,805.041,4932.0
16885,"00:09:23,305","00:09:23,338",563.305,563.338,16885,33,2024-06-19 11:10:54.504,200.0,1/4000.0,170.0,0.0,default,240.0,32.104885,35.207466,120.0,805.041,4929.0
16886,"00:09:23,338","00:09:23,372",563.338,563.372,16886,34,2024-06-19 11:10:54.537,200.0,1/4000.0,170.0,0.0,default,240.0,32.104891,35.207472,120.0,805.041,4929.0
16887,"00:09:23,372","00:09:23,405",563.372,563.405,16887,33,2024-06-19 11:10:54.571,200.0,1/4000.0,170.0,0.0,default,240.0,32.104891,35.207472,120.0,805.041,4925.0
16888,"00:09:23,405","00:09:23,439",563.405,563.439,16888,34,2024-06-19 11:10:54.604,200.0,1/4000.0,170.0,0.0,default,240.0,32.104891,35.207472,120.0,805.041,4925.0
16889,"00:09:23,439","00:09:23,472",563.439,563.472,16889,33,2024-06-19 11:10:54.638,200.0,1/4000.0,170.0,0.0,default,240.0,32.104898,35.207479,120.0,805.041,4922.0
16890,"00:09:23,472","00:09:23,505",563.472,563.505,16890,33,2024-06-19 11:10:54.671,200.0,1/4000.0,170.0,0.0,default,240.0,32.104898,35.207479,120.0,805.041,4922.0
16891,"00:09:23,505","00:09:23,539",563.505,563.539,16891,34,2024-06-19 11:10:54.704,200.0,1/4000.0,170.0,0.0,default,240.0,32.104898,35.207479,120.0,805.041,4919.0
16892,"00:09:23,539","00:09:23,572",563.539,563.572,16892,33,2024-06-19 11:10:54.738,200.0,1/4000.0,170.0,0.0,default,240.0,32.104904,35.207486,120.0,805.041,4919.0
16893,"00:09:23,572","00:09:23,605",563.572,563.605,16893,33,2024-06-19 11:10:54.771,200.0,1/4000.0,170.0,0.0,default,240.0,32.104904,35.207486,120.0,805.041,4916.0
16894,"00:09:23,605","00:09:23,639",563.605,563.639,16894,34,2024-06-19 11:10:54.805,200.0,1/4000.0,170.0,0.0,default,240.0,32.104904,35.207486,120.0,805.041,4916.0
16895,"00:09:23,639","00:09:23,672",563.639,563.672,16895,33,2024-06-19 11:10:54.838,200.0,1/4000.0,170.0,0.0,default,240.0,32.104911,35.207493,119.9,804.941,4912.0
16896,"00:09:23,672","00:09:23,705",563.672,563.705,16896,33,2024-06-19 11:10:54.871,200.0,1/4000.0,170.0,0.0,default,240.0,32.104911,35.207493,119.9,804.941,4912.0
16897,"00:09:23,705","00:09:23,739",563.705,563.739,16897,34,2024-06-19 11:10:54.905,200.0,1/4000.0,170.0,0.0,default,240.0,32.104911,35.207493,119.9,804.941,4908.0
16898,"00:09:23,739","00:09:23,772",563.739,563.772,16898,33,2024-06-19 11:10:54.938,200.0,1/4000.0,170.0,0.0,default,240.0,32.104917,35.2075,119.9,804.941,4908.0
16899,"00:09:23,772","00:09:23,806",563.772,563.806,16899,34,2024-06-19 11:10:54.971,200.0,1/4000.0,170.0,0.0,default,240.0,32.104917,35.2075,119.9,804.941,4905.0
16900,"00:09:23,806","00:09:23,839",563.806,563.839,16900,33,2024-06-19 11:10:55.005,200.0,1/4000.0,170.0,0.0,default,240.0,32.104917,35.2075,119.9,804.941,4905.0
16901,"00:09:23,839","00:09:23,872",563.839,563.872,16901,33,2024-06-19 11:10:55.038,200.0,1/4000.0,170.0,0.0,default,240.0,32.104924,35.207507,119.9,804.941,4902.0
16902,"00:09:23,872","00:09:23,906",563.872,563.906,16902,34,2024-06-19 11:10:55.071,200.0,1/4000.0,170.0,0.0,default,240.0,32.104924,35.207507,119.9,804.941,4902.0
16903,"00:09:23,906","00:09:23,939",563.906,563.939,16903,33,2024-06-19 11:10:55.105,200.0,1/4000.0,170.0,0.0,default,240.0,32.104924,35.207507,119.9,804.941,4898.0
16904,"00:09:23,939","00:09:23,972",563.939,563.972,16904,33,2024-06-19 11:10:55.138,200.0,1/4000.0,170.0,0.0,default,240.0,32.10493,35.207513,119.9,804.941,4898.0
16905,"00:09:23,972","00:09:24,006",563.972,564.006,16905,34,2024-06-19 11:10:55.171,200.0,1/4000.0,170.0,0.0,default,240.0,32.10493,35.207513,119.9,804.941,4894.0
16906,"00:09:24,006","00:09:24,039",564.006,564.039,16906,33,2024-06-19 11:10:55.205,200.0,1/4000.0,170.0,0.0,default,240.0,32.10493,35.207513,119.9,804.941,4894.0
16907,"00:09:24,039","00:09:24,072",564.039,564.072,16907,33,2024-06-19 11:10:55.238,200.0,1/4000.0,170.0,0.0,default,240.0,32.104937,35.20752,119.9,804.941,4891.0
16908,"00:09:24,072","00:09:24,106",564.072,564.106,16908,34,2024-06-19 11:10:55.271,200.0,1/4000.0,170.0,0.0,default,240.0,32.104937,35.20752,119.9,804.941,4891.0
16909,"00:09:24,106","00:09:24,139",564.106,564.139,16909,33,2024-06-19 11:10:55.306,200.0,1/4000.0,170.0,0.0,default,240.0,32.104937,35.20752,119.9,804.941,4887.0
16910,"00:09:24,139","00:09:24,173",564.139,564.173,16910,34,2024-06-19 11:10:55.338,200.0,1/4000.0,170.0,0.0,default,240.0,32.104943,35.207527,119.9,804.941,4887.0
16911,"00:09:24,173","00:09:24,206",564.173,564.206,16911,33,2024-06-19 11:10:55.372,200.0,1/4000.0,170.0,0.0,default,240.0,32.104943,35.207527,119.9,804.941,4883.0
16912,"00:09:24,206","00:09:24,239",564.206,564.239,16912,33,2024-06-19 11:10:55.405,200.0,1/4000.0,170.0,0.0,default,240.0,32.104943,35.207527,119.9,804.941,4883.0
16913,"00:09:24,239","00:09:24,273",564.239,564.273,16913,34,2024-06-19 11:10:55.438,200.0,1/4000.0,170.0,0.0,default,240.0,32.10495,35.207534,119.9,804.941,4880.0
16914,"00:09:24,273","00:09:24,306",564.273,564.306,16914,33,2024-06-19 11:10:55.472,200.0,1/4000.0,170.0,0.0,default,240.0,32.10495,35.207534,119.9,804.941,4880.0
16915,"00:09:24,306","00:09:24,339",564.306,564.339,16915,33,2024-06-19 11:10:55.505,200.0,1/4000.0,170.0,0.0,default,240.0,32.10495,35.207534,119.9,804.941,4876.0
16916,"00:09:24,339","00:09:24,373",564.339,564.373,16916,34,2024-06-19 11:10:55.538,200.0,1/4000.0,170.0,0.0,default,240.0,32.104956,35.207541,119.9,804.941,4876.0
16917,"00:09:24,373","00:09:24,406",564.373,564.406,16917,33,2024-06-19 11:10:55.572,200.0,1/4000.0,170.0,0.0,default,240.0,32.104956,35.207541,119.9,804.941,4876.0
16918,"00:09:24,406","00:09:24,439",564.406,564.439,16918,33,2024-06-19 11:10:55.605,200.0,1/4000.0,170.0,0.0,default,240.0,32.104956,35.207541,119.9,804.941,4874.0
16919,"00:09:24,439","00:09:24,473",564.439,564.473,16919,34,2024-06-19 11:10:55.638,200.0,1/4000.0,170.0,0.0,default,240.0,32.104963,35.207548,119.9,804.941,4874.0
16920,"00:09:24,473","00:09:24,506",564.473,564.506,16920,33,2024-06-19 11:10:55.672,200.0,1/4000.0,170.0,0.0,default,240.0,32.104963,35.207548,119.9,804.941,4871.0
16921,"00:09:24,506","00:09:24,540",564.506,564.54,16921,34,2024-06-19 11:10:55.705,200.0,1/4000.0,170.0,0.0,default,240.0,32.104963,35.207548,119.9,804.941,4871.0
16922,"00:09:24,540","00:09:24,573",564.54,564.573,16922,33,2024-06-19 11:10:55.738,200.0,1/4000.0,170.0,0.0,default,240.0,32.104969,35.207554,119.9,804.941,4868.0
16923,"00:09:24,573","00:09:24,606",564.573,564.606,16923,33,2024-06-19 11:10:55.772,200.0,1/4000.0,170.0,0.0,default,240.0,32.104969,35.207554,119.9,804.941,4868.0
16924,"00:09:24,606","00:09:24,640",564.606,564.64,16924,34,2024-06-19 11:10:55.805,200.0,1/4000.0,170.0,0.0,default,240.0,32.104969,35.207554,119.9,804.941,4868.0
16925,"00:09:24,640","00:09:24,673",564.64,564.673,16925,33,2024-06-19 11:10:55.839,200.0,1/4000.0,170.0,0.0,default,240.0,32.104976,35.207561,119.9,804.941,4865.0
16926,"00:09:24,673","00:09:24,706",564.673,564.706,16926,33,2024-06-19 11:10:55.872,200.0,1/4000.0,170.0,0.0,default,240.0,32.104976,35.207561,119.9,804.941,4865.0
16927,"00:09:24,706","00:09:24,740",564.706,564.74,16927,34,2024-06-19 11:10:55.905,200.0,1/4000.0,170.0,0.0,default,240.0,32.104976,35.207561,119.9,804.941,4862.0
16928,"00:09:24,740","00:09:24,773",564.74,564.773,16928,33,2024-06-19 11:10:55.939,200.0,1/4000.0,170.0,0.0,default,240.0,32.104983,35.207568,119.9,804.941,4862.0
16929,"00:09:24,773","00:09:24,806",564.773,564.806,16929,33,2024-06-19 11:10:55.972,200.0,1/4000.0,170.0,0.0,default,240.0,32.104983,35.207568,119.9,804.941,4860.0
16930,"00:09:24,806","00:09:24,840",564.806,564.84,16930,34,2024-06-19 11:10:56.005,200.0,1/4000.0,170.0,0.0,default,240.0,32.104983,35.207568,119.9,804.941,4860.0
16931,"00:09:24,840","00:09:24,873",564.84,564.873,16931,33,2024-06-19 11:10:56.039,200.0,1/4000.0,170.0,0.0,default,240.0,32.10499,35.207575,119.9,804.941,4857.0
16932,"00:09:24,873","00:09:24,907",564.873,564.907,16932,34,2024-06-19 11:10:56.072,200.0,1/4000.0,170.0,0.0,default,240.0,32.10499,35.207575,119.9,804.941,4857.0
16933,"00:09:24,907","00:09:24,940",564.907,564.94,16933,33,2024-06-19 11:10:56.106,200.0,1/4000.0,170.0,0.0,default,240.0,32.10499,35.207575,119.9,804.941,4854.0
16934,"00:09:24,940","00:09:24,973",564.94,564.973,16934,33,2024-06-19 11:10:56.139,200.0,1/4000.0,170.0,0.0,default,240.0,32.104996,35.207582,119.9,804.941,4854.0
16935,"00:09:24,973","00:09:25,007",564.973,565.007,16935,34,2024-06-19 11:10:56.172,200.0,1/4000.0,170.0,0.0,default,240.0,32.104996,35.207582,119.9,804.941,4851.0
16936,"00:09:25,007","00:09:25,040",565.007,565.04,16936,33,2024-06-19 11:10:56.206,200.0,1/4000.0,170.0,0.0,default,240.0,32.104996,35.207582,119.9,804.941,4851.0
16937,"00:09:25,040","00:09:25,073",565.04,565.073,16937,33,2024-06-19 11:10:56.239,200.0,1/4000.0,170.0,0.0,default,240.0,32.105003,35.207589,119.9,804.941,4849.0
16938,"00:09:25,073","00:09:25,107",565.073,565.107,16938,34,2024-06-19 11:10:56.272,200.0,1/4000.0,170.0,0.0,default,240.0,32.105003,35.207589,119.9,804.941,4849.0
16939,"00:09:25,107","00:09:25,140",565.107,565.14,16939,33,2024-06-19 11:10:56.306,200.0,1/4000.0,170.0,0.0,default,240.0,32.105003,35.207589,119.9,804.941,4845.0
16940,"00:09:25,140","00:09:25,173",565.14,565.173,16940,33,2024-06-19 11:10:56.341,200.0,1/4000.0,170.0,0.0,default,240.0,32.105009,35.207596,119.9,804.941,4845.0
16941,"00:09:25,173","00:09:25,207",565.173,565.207,16941,34,2024-06-19 11:10:56.373,200.0,1/4000.0,170.0,0.0,default,240.0,32.105009,35.207596,119.9,804.941,4842.0
16942,"00:09:25,207","00:09:25,240",565.207,565.24,16942,33,2024-06-19 11:10:56.406,200.0,1/4000.0,170.0,0.0,default,240.0,32.105009,35.207596,119.9,804.941,4842.0
16943,"00:09:25,240","00:09:25,274",565.24,565.274,16943,34,2024-06-19 11:10:56.439,200.0,1/4000.0,170.0,0.0,default,240.0,32.105016,35.207603,119.9,804.941,4839.0
16944,"00:09:25,274","00:09:25,307",565.274,565.307,16944,33,2024-06-19 11:10:56.473,200.0,1/4000.0,170.0,0.0,default,240.0,32.105016,35.207603,119.9,804.941,4839.0
16945,"00:09:25,307","00:09:25,340",565.307,565.34,16945,33,2024-06-19 11:10:56.506,200.0,1/4000.0,170.0,0.0,default,240.0,32.105016,35.207603,119.9,804.941,4835.0
16946,"00:09:25,340","00:09:25,374",565.34,565.374,16946,34,2024-06-19 11:10:56.539,200.0,1/4000.0,170.0,0.0,default,240.0,32.105023,35.207609,119.9,804.941,4835.0
16947,"00:09:25,374","00:09:25,407",565.374,565.407,16947,33,2024-06-19 11:10:56.573,200.0,1/4000.0,170.0,0.0,default,240.0,32.105023,35.207609,119.9,804.941,4831.0
16948,"00:09:25,407","00:09:25,440",565.407,565.44,16948,33,2024-06-19 11:10:56.606,200.0,1/4000.0,170.0,0.0,default,240.0,32.105023,35.207609,119.9,804.941,4831.0
16949,"00:09:25,440","00:09:25,474",565.44,565.474,16949,34,2024-06-19 11:10:56.639,200.0,1/4000.0,170.0,0.0,default,240.0,32.10503,35.207617,119.9,804.941,4828.0
16950,"00:09:25,474","00:09:25,507",565.474,565.507,16950,33,2024-06-19 11:10:56.673,200.0,1/4000.0,170.0,0.0,default,240.0,32.10503,35.207617,119.9,804.941,4828.0
16951,"00:09:25,507","00:09:25,540",565.507,565.54,16951,33,2024-06-19 11:10:56.706,200.0,1/4000.0,170.0,0.0,default,240.0,32.10503,35.207617,119.9,804.941,4825.0
16952,"00:09:25,540","00:09:25,574",565.54,565.574,16952,34,2024-06-19 11:10:56.739,200.0,1/4000.0,170.0,0.0,default,240.0,32.105036,35.207623,119.9,804.941,4825.0
16953,"00:09:25,574","00:09:25,607",565.574,565.607,16953,33,2024-06-19 11:10:56.773,200.0,1/4000.0,170.0,0.0,default,240.0,32.105036,35.207623,119.9,804.941,4822.0
16954,"00:09:25,607","00:09:25,641",565.607,565.641,16954,34,2024-06-19 11:10:56.806,200.0,1/4000.0,170.0,0.0,default,240.0,32.105036,35.207623,119.9,804.941,4822.0
16955,"00:09:25,641","00:09:25,674",565.641,565.674,16955,33,2024-06-19 11:10:56.839,200.0,1/4000.0,170.0,0.0,default,240.0,32.105043,35.20763,119.9,804.941,4819.0
16956,"00:09:25,674","00:09:25,707",565.674,565.707,16956,33,2024-06-19 11:10:56.873,200.0,1/4000.0,170.0,0.0,default,240.0,32.105043,35.20763,119.9,804.941,4819.0
16957,"00:09:25,707","00:09:25,741",565.707,565.741,16957,34,2024-06-19 11:10:56.906,200.0,1/4000.0,170.0,0.0,default,240.0,32.105043,35.20763,119.9,804.941,4816.0
16958,"00:09:25,741","00:09:25,774",565.741,565.774,16958,33,2024-06-19 11:10:56.939,200.0,1/4000.0,170.0,0.0,default,240.0,32.105049,35.207637,119.9,804.941,4816.0
16959,"00:09:25,774","00:09:25,807",565.774,565.807,16959,33,2024-06-19 11:10:56.977,200.0,1/4000.0,170.0,0.0,default,240.0,32.105049,35.207637,119.9,804.941,4813.0
16960,"00:09:25,807","00:09:25,841",565.807,565.841,16960,34,2024-06-19 11:10:57.006,200.0,1/4000.0,170.0,0.0,default,240.0,32.105049,35.207637,119.9,804.941,4813.0
16961,"00:09:25,841","00:09:25,874",565.841,565.874,16961,33,2024-06-19 11:10:57.040,200.0,1/4000.0,170.0,0.0,default,240.0,32.105056,35.207644,119.9,804.941,4811.0
16962,"00:09:25,874","00:09:25,907",565.874,565.907,16962,33,2024-06-19 11:10:57.074,200.0,1/4000.0,170.0,0.0,default,240.0,32.105056,35.207644,119.9,804.941,4811.0
16963,"00:09:25,907","00:09:25,941",565.907,565.941,16963,34,2024-06-19 11:10:57.107,200.0,1/4000.0,170.0,0.0,default,240.0,32.105056,35.207644,119.9,804.941,4809.0
16964,"00:09:25,941","00:09:25,974",565.941,565.974,16964,33,2024-06-19 11:10:57.141,200.0,1/4000.0,170.0,0.0,default,240.0,32.105063,35.207651,119.9,804.941,4809.0
16965,"00:09:25,974","00:09:26,008",565.974,566.008,16965,34,2024-06-19 11:10:57.173,200.0,1/4000.0,170.0,0.0,default,240.0,32.105063,35.207651,119.9,804.941,4806.0
16966,"00:09:26,008","00:09:26,041",566.008,566.041,16966,33,2024-06-19 11:10:57.207,200.0,1/4000.0,170.0,0.0,default,240.0,32.105063,35.207651,119.9,804.941,4806.0
16967,"00:09:26,041","00:09:26,074",566.041,566.074,16967,33,2024-06-19 11:10:57.240,200.0,1/4000.0,170.0,0.0,default,240.0,32.10507,35.207658,119.9,804.941,4804.0
16968,"00:09:26,074","00:09:26,108",566.074,566.108,16968,34,2024-06-19 11:10:57.274,200.0,1/4000.0,170.0,0.0,default,240.0,32.10507,35.207658,119.9,804.941,4804.0
16969,"00:09:26,108","00:09:26,141",566.108,566.141,16969,33,2024-06-19 11:10:57.307,200.0,1/4000.0,170.0,0.0,default,240.0,32.10507,35.207658,119.9,804.941,4803.0
16970,"00:09:26,141","00:09:26,174",566.141,566.174,16970,33,2024-06-19 11:10:57.343,200.0,1/4000.0,170.0,0.0,default,240.0,32.105076,35.207665,119.9,804.941,4803.0
16971,"00:09:26,174","00:09:26,208",566.174,566.208,16971,34,2024-06-19 11:10:57.374,200.0,1/4000.0,170.0,0.0,default,240.0,32.105076,35.207665,119.9,804.941,4802.0
16972,"00:09:26,208","00:09:26,241",566.208,566.241,16972,33,2024-06-19 11:10:57.411,200.0,1/4000.0,170.0,0.0,default,240.0,32.105076,35.207665,119.9,804.941,4802.0
16973,"00:09:26,241","00:09:26,274",566.241,566.274,16973,33,2024-06-19 11:10:57.440,200.0,1/4000.0,170.0,0.0,default,240.0,32.105083,35.207672,119.9,804.941,4801.0
16974,"00:09:26,274","00:09:26,308",566.274,566.308,16974,34,2024-06-19 11:10:57.474,200.0,1/4000.0,170.0,0.0,default,240.0,32.105083,35.207672,119.9,804.941,4801.0
16975,"00:09:26,308","00:09:26,341",566.308,566.341,16975,33,2024-06-19 11:10:57.507,200.0,1/4000.0,170.0,0.0,default,240.0,32.105083,35.207672,119.9,804.941,4800.0
16976,"00:09:26,341","00:09:26,375",566.341,566.375,16976,34,2024-06-19 11:10:57.540,200.0,1/4000.0,170.0,0.0,default,240.0,32.10509,35.207679,119.9,804.941,4800.0
16977,"00:09:26,375","00:09:26,408",566.375,566.408,16977,33,2024-06-19 11:10:57.574,200.0,1/4000.0,170.0,0.0,default,240.0,32.10509,35.207679,119.9,804.941,4799.0
16978,"00:09:26,408","00:09:26,441",566.408,566.441,16978,33,2024-06-19 11:10:57.607,200.0,1/4000.0,170.0,0.0,default,240.0,32.10509,35.207679,119.9,804.941,4799.0
16979,"00:09:26,441","00:09:26,475",566.441,566.475,16979,34,2024-06-19 11:10:57.640,200.0,1/4000.0,170.0,0.0,default,240.0,32.105097,35.207686,119.9,804.941,4798.0
16980,"00:09:26,475","00:09:26,508",566.475,566.508,16980,33,2024-06-19 11:10:57.674,200.0,1/4000.0,170.0,0.0,default,240.0,32.105097,35.207686,119.9,804.941,4798.0
16981,"00:09:26,508","00:09:26,541",566.508,566.541,16981,33,2024-06-19 11:10:57.707,200.0,1/4000.0,170.0,0.0,default,240.0,32.105097,35.207686,119.9,804.941,4797.0
16982,"00:09:26,541","00:09:26,575",566.541,566.575,16982,34,2024-06-19 11:10:57.742,200.0,1/4000.0,170.0,0.0,default,240.0,32.105103,35.207693,119.9,804.941,4797.0
16983,"00:09:26,575","00:09:26,608",566.575,566.608,16983,33,2024-06-19 11:10:57.775,200.0,1/4000.0,170.0,0.0,default,240.0,32.105103,35.207693,119.9,804.941,4796.0
16984,"00:09:26,608","00:09:26,641",566.608,566.641,16984,33,2024-06-19 11:10:57.807,200.0,1/4000.0,170.0,0.0,default,240.0,32.105103,35.207693,119.9,804.941,4796.0
16985,"00:09:26,641","00:09:26,675",566.641,566.675,16985,34,2024-06-19 11:10:57.840,200.0,1/4000.0,170.0,0.0,default,240.0,32.10511,35.2077,119.9,804.941,4795.0
16986,"00:09:26,675","00:09:26,708",566.675,566.708,16986,33,2024-06-19 11:10:57.875,200.0,1/4000.0,170.0,0.0,default,240.0,32.10511,35.2077,119.9,804.941,4795.0
16987,"00:09:26,708","00:09:26,742",566.708,566.742,16987,34,2024-06-19 11:10:57.907,200.0,1/4000.0,170.0,0.0,default,240.0,32.10511,35.2077,119.9,804.941,4794.0
16988,"00:09:26,742","00:09:26,775",566.742,566.775,16988,33,2024-06-19 11:10:57.940,200.0,1/4000.0,170.0,0.0,default,240.0,32.105117,35.207707,119.9,804.941,4794.0
16989,"00:09:26,775","00:09:26,808",566.775,566.808,16989,33,2024-06-19 11:10:57.974,200.0,1/4000.0,170.0,0.0,default,240.0,32.105117,35.207707,119.9,804.941,4793.0
16990,"00:09:26,808","00:09:26,842",566.808,566.842,16990,34,2024-06-19 11:10:58.007,200.0,1/4000.0,170.0,0.0,default,240.0,32.105117,35.207707,119.9,804.941,4793.0
16991,"00:09:26,842","00:09:26,875",566.842,566.875,16991,33,2024-06-19 11:10:58.040,200.0,1/4000.0,170.0,0.0,default,240.0,32.105124,35.207714,119.9,804.941,4792.0
16992,"00:09:26,875","00:09:26,908",566.875,566.908,16992,33,2024-06-19 11:10:58.074,200.0,1/4000.0,170.0,0.0,default,240.0,32.105124,35.207714,119.9,804.941,4792.0
16993,"00:09:26,908","00:09:26,942",566.908,566.942,16993,34,2024-06-19 11:10:58.107,200.0,1/4000.0,170.0,0.0,default,240.0,32.105124,35.207714,119.9,804.941,4791.0
16994,"00:09:26,942","00:09:26,975",566.942,566.975,16994,33,2024-06-19 11:10:58.141,200.0,1/4000.0,170.0,0.0,default,240.0,32.10513,35.207721,119.9,804.941,4791.0
16995,"00:09:26,975","00:09:27,008",566.975,567.008,16995,33,2024-06-19 11:10:58.175,200.0,1/4000.0,170.0,0.0,default,240.0,32.10513,35.207721,119.9,804.941,4790.0
16996,"00:09:27,008","00:09:27,042",567.008,567.042,16996,34,2024-06-19 11:10:58.207,200.0,1/4000.0,170.0,0.0,default,240.0,32.10513,35.207721,119.9,804.941,4790.0
16997,"00:09:27,042","00:09:27,075",567.042,567.075,16997,33,2024-06-19 11:10:58.241,200.0,1/4000.0,170.0,0.0,default,240.0,32.105137,35.207728,119.9,804.941,4789.0
16998,"00:09:27,075","00:09:27,109",567.075,567.109,16998,34,2024-06-19 11:10:58.275,200.0,1/4000.0,170.0,0.0,default,240.0,32.105137,35.207728,119.9,804.941,4789.0
16999,"00:09:27,109","00:09:27,142",567.109,567.142,16999,33,2024-06-19 11:10:58.308,200.0,1/4000.0,170.0,0.0,default,240.0,32.105137,35.207728,119.9,804.941,4789.0
17000,"00:09:27,142","00:09:27,175",567.142,567.175,17000,33,2024-06-19 11:10:58.341,200.0,1/4000.0,170.0,0.0,default,240.0,32.105144,35.207735,119.9,804.941,4789.0
17001,"00:09:27,175","00:09:27,209",567.175,567.209,17001,34,2024-06-19 11:10:58.375,200.0,1/4000.0,170.0,0.0,default,240.0,32.105144,35.207735,119.9,804.941,4788.0
17002,"00:09:27,209","00:09:27,242",567.209,567.242,17002,33,2024-06-19 11:10:58.408,200.0,1/4000.0,170.0,0.0,default,240.0,32.105144,35.207735,119.9,804.941,4788.0
17003,"00:09:27,242","00:09:27,275",567.242,567.275,17003,33,2024-06-19 11:10:58.441,200.0,1/4000.0,170.0,0.0,default,240.0,32.105151,35.207742,119.9,804.941,4786.0
17004,"00:09:27,275","00:09:27,309",567.275,567.309,17004,34,2024-06-19 11:10:58.475,200.0,1/4000.0,170.0,0.0,default,240.0,32.105151,35.207742,119.9,804.941,4786.0
17005,"00:09:27,309","00:09:27,342",567.309,567.342,17005,33,2024-06-19 11:10:58.508,200.0,1/4000.0,170.0,0.0,default,240.0,32.105151,35.207742,119.9,804.941,4786.0
17006,"00:09:27,342","00:09:27,375",567.342,567.375,17006,33,2024-06-19 11:10:58.541,200.0,1/4000.0,170.0,0.0,default,240.0,32.105157,35.207749,119.9,804.941,4786.0
17007,"00:09:27,375","00:09:27,409",567.375,567.409,17007,34,2024-06-19 11:10:58.575,200.0,1/4000.0,170.0,0.0,default,240.0,32.105157,35.207749,119.9,804.941,4786.0
17008,"00:09:27,409","00:09:27,442",567.409,567.442,17008,33,2024-06-19 11:10:58.608,200.0,1/4000.0,170.0,0.0,default,240.0,32.105157,35.207749,119.9,804.941,4786.0
17009,"00:09:27,442","00:09:27,476",567.442,567.476,17009,34,2024-06-19 11:10:58.641,200.0,1/4000.0,170.0,0.0,default,240.0,32.105163,35.207756,119.9,804.941,4786.0
17010,"00:09:27,476","00:09:27,509",567.476,567.509,17010,33,2024-06-19 11:10:58.675,200.0,1/4000.0,170.0,0.0,default,240.0,32.105163,35.207756,119.9,804.941,4786.0
17011,"00:09:27,509","00:09:27,542",567.509,567.542,17011,33,2024-06-19 11:10:58.708,200.0,1/4000.0,170.0,0.0,default,240.0,32.105163,35.207756,119.9,804.941,4785.0
17012,"00:09:27,542","00:09:27,576",567.542,567.576,17012,34,2024-06-19 11:10:58.741,200.0,1/4000.0,170.0,0.0,default,240.0,32.105169,35.207764,119.9,804.941,4785.0
17013,"00:09:27,576","00:09:27,609",567.576,567.609,17013,33,2024-06-19 11:10:58.775,200.0,1/4000.0,170.0,0.0,default,240.0,32.105169,35.207764,119.9,804.941,4784.0
17014,"00:09:27,609","00:09:27,642",567.609,567.642,17014,33,2024-06-19 11:10:58.808,200.0,1/4000.0,170.0,0.0,default,240.0,32.105169,35.207764,119.9,804.941,4784.0
17015,"00:09:27,642","00:09:27,676",567.642,567.676,17015,34,2024-06-19 11:10:58.841,200.0,1/4000.0,170.0,0.0,default,240.0,32.105175,35.207771,119.9,804.941,4784.0
